reviewId,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,unique_id,appId
b6c6f2ac-f2d6-44f9-8cfb-5f0ec4b7e20a,This is so helpful,5,0,1.7.0,2023-09-29 21:33:37,,,1.7.0,edu13412,com.qianfan.aihomework
7ccaca7f-3e5b-4573-9985-a95e3e976b52,this apps is helpful,5,0,1.46.0,2024-05-31 04:24:32,Thank you for your positive feedback! We are glad that you find Gauth helpful. Keep exploring and learning with us!,2024-05-31 07:01:16,1.46.0,edu50835,com.education.android.h.intelligence
d6c4b203-2e22-4ce9-beef-59a8bd4992bd,It's very good helping me to do things easier,5,0,2.2.8,2024-04-16 06:54:03,,,2.2.8,edu7948,com.qianfan.aihomework
8be085eb-0655-4535-ba0c-751cd3e19580,The AI has been really helpful,4,0,1.7.1,2023-05-15 17:28:56,,,1.7.1,edu94821,com.cyberdavinci.gptkeyboard
3df9dbf4-6bdc-4d71-b98f-73e983406696,Best homework helper and also I love the fact that it's free of charge,5,0,1.46.0,2024-05-26 06:56:28,,,1.46.0,edu36829,com.education.android.h.intelligence
9b5949b9-419a-4c3e-8be6-1f81fba8cac0,It is the best and most important app I have ever used.,5,0,,2024-03-12 18:43:50,,,,edu12945,com.qianfan.aihomework
aac2d41f-e060-4c0a-9b65-1175889e736f,i recommend gauthmath even sometimes no answers but work better than other apps,5,0,1.14.0,2022-10-11 09:10:37,,,1.14.0,edu57289,com.education.android.h.intelligence
d1557ecc-92b2-4452-a7ef-bd622638020f,It's really great! I was stuck on one problem and it helped me a lot and I got the answers right on every question!,5,0,2.0.0,2024-01-12 02:29:31,,,2.0.0,edu25224,com.qianfan.aihomework
c3915799-9b1a-4cbb-a6c7-46a19b17cb41,It's nice at simple tasks but it solves tan ctg sin and cos incorrectly,3,0,1.54.0,2024-09-12 13:09:31,We apologize for the inconvenience. Please email us at support@gauthmath.com with more details so we can investigate and improve. Thank you for your feedback.,2024-09-12 14:00:51,1.54.0,edu31686,com.education.android.h.intelligence
432b4920-cf50-4afa-84a1-0d519efbb8f8,the premium is annoying,4,0,1.37.0,2024-01-20 08:14:35,,,1.37.0,edu58126,com.education.android.h.intelligence
c7085584-7f29-4c45-af40-724b225e0dfe,This app is more than enough. It's amazing to work with. And not only does it solve math but also other subject. I so so love love this app.,5,0,,2024-09-26 16:25:11,We're thrilled to hear that you love using our app! Thanks for your support and for appreciating our efforts to make learning enjoyable and effective for you!,2024-09-26 16:31:27,,edu37071,com.education.android.h.intelligence
23ee8420-bc82-404c-b1f2-d6eca540b26f,It's a good app and gives the right answer 99% of the time and that's why I give it a high rate but if you want to get anything done quickly you need to watch a 30 second unskippable ad every single question,3,0,,2022-05-11 17:54:59,,,,edu34649,com.education.android.h.intelligence
c80d8875-024c-4dbf-936d-5c6ff1de2dd2,Definitely gives me the right answer everytime 10/10 recommend,5,0,2.5.3,2024-07-30 13:15:35,,,2.5.3,edu90443,com.cyberdavinci.gptkeyboard
205f8915-8918-4db6-b123-2817ba48a4ef,sometimes gives you the wrong answer but it is very good at explaining why its wrong at the next response.,4,0,1.45.0,2024-05-22 11:11:56,Thank you for your kind feedback. We are aware of this problem and are currently working on solving it. Please update your app to the latest version when you see an option.,2024-05-22 23:32:01,1.45.0,edu36383,com.education.android.h.intelligence
64111425-4f0d-4f9c-9d31-4d5e5dc52ce0,I'm speechless. I would like to express my greatest gratitute to this app as it is been helping me a lot whenever I'm struggling to answer my homework especially in Math. Again thank you Question.AI,5,4,1.5.1,2023-09-02 08:39:43,,,1.5.1,edu2884,com.qianfan.aihomework
52e38e78-f412-4676-ad5d-f0c9af680477,It's good but sometimes it's not giving the right answers,3,0,,2024-09-18 08:53:59,We truly appreciate your feedback and are glad you find the app good. We are actively working on improving the accuracy of our answers to enhance your experience. Thank you for your understanding.,2024-09-18 09:00:15,,edu52711,com.education.android.h.intelligence
c4e8e00a-474a-4fcb-a582-9c1defd26677,This App is very nice I enjoy using it. It's such a wonderful App,5,0,2.6.2,2024-07-11 05:50:38,,,2.6.2,edu3628,com.qianfan.aihomework
fcec27d6-a1a5-4af5-bad9-082bcc8423e7,You get one free question answered. Choose wisely. Negative stars because capitalism sucks I just needed help with math.,1,0,1.33.0,2023-10-25 01:45:36,,,1.33.0,edu56064,com.education.android.h.intelligence
29f29bca-bf04-4b08-a09a-048b34df095e,This app is very helpful whenever you're stuck on a problem and it will give you the answer while also teaching you how to solve the problem.,5,2,2.5.2,2024-06-19 13:54:24,,,2.5.2,edu89804,com.cyberdavinci.gptkeyboard
4525851d-a760-43fa-8c4d-2eafbe2381c5,Whenever I ask any question 80% chances are of it being wrong. It analyzes correctly but gives answers wrong. Even being AI powered it is not functioning correctly.,2,6,2.3.6,2024-01-12 23:49:21,Thank you for sharing your experience. We apologize for any inconvenience. Our team is committed to improving accuracy. If you encounter incorrect answers please report them directly through the app or at support@answerai.pro. Your feedback is crucial for enhancements. We appreciate your understanding and patience.,2024-01-15 14:00:05,2.3.6,edu90325,com.cyberdavinci.gptkeyboard
4a306958-2e18-4e3d-a741-53a1d2d5aa63,It took 108 minutes to tell me it didn't know how to answer garbage.,1,1,1.39.0,2024-02-13 19:05:34,,,1.39.0,edu57397,com.education.android.h.intelligence
7d8d219a-70f5-447d-a060-63c05a3b3750,So far it has been a lot of help and helping me understand my math questions better,4,0,2.1.4,2024-03-10 15:36:10,,,2.1.4,edu5651,com.qianfan.aihomework
2bb93d0f-fa72-421f-bb12-9dd33f497f4f,One of the best apps I've found by far that help you to better understand a question your stuck on. Definitely do recommend!,5,0,,2024-01-23 00:10:37,,,,edu44837,com.education.android.h.intelligence
f7ec879b-5c5a-4d78-b1da-0416eaa2a738,I give this app a five star but I take it back and give it a 1 star.Why? It's simply annoying at first it was working well but after some update it's disappointing.Why? because it can't provide a proper answer especially in math it's simply disappointing .,1,9,2.1.0,2024-02-15 05:58:55,Thanks for your feedback and sorry for the inconvenience. We're continuously enhancing our application to provide a better and more helpful experience. Please stay tuned for the next release.,2024-02-18 22:05:47,2.1.0,edu2586,com.qianfan.aihomework
d9a9db3c-2a5c-414b-8c19-65a2b02af80c,I'm ngl if yall wanna cheat on schoolwork this and question AI are the TOP choices there's a few others that are amzing as well but these two are what I found to work 10/10 times with 10/10 accuracy everytime.(I graduated due to them),5,1,1.50.0,2024-07-22 03:34:17,We're glad to hear that Gauth helped you succeed! Remember our app is designed to assist students in learning. Keep up the great work!,2024-07-22 04:00:18,1.50.0,edu31479,com.education.android.h.intelligence
26cfb26e-be98-4e2e-ba14-af4ea5d7f892,Wow just wow! The Ai is so amazing and fast to respond with your question/picture,5,0,1.45.0,2024-05-07 03:03:19,,,1.45.0,edu43638,com.education.android.h.intelligence
1e144941-c447-4df3-a06c-36c7eb174913,This is amazing I love using this for any of my work,5,0,2.0.4,2024-01-25 16:12:53,,,2.0.4,edu10132,com.qianfan.aihomework
5368bb4d-1598-437a-acfe-ba31a366705f,Been of great help,5,0,2.4.1,2024-03-05 04:59:40,,,2.4.1,edu96276,com.cyberdavinci.gptkeyboard
564186dd-4f09-4fc4-b042-0d66a57f2743,it's really fast when giving me answer and they are always right I think I've only seen one wrong answer and the tutors they have really help improve my math grade,5,0,1.38.1,2024-02-09 10:54:47,,,1.38.1,edu40738,com.education.android.h.intelligence
4ac86175-1ecd-4930-9f40-db3826126262,I don't know why but this doesn't even answer the question it's just answers the equation with the wrong steps but very VERY rarely it says the correct answer for math,1,1,1.54.0,2024-09-03 16:26:41,We apologize for the inconvenience you experienced. Please contact us at support@gauthmath.com with more details so we can address this issue promptly. Thank you for your feedback.,2024-09-03 17:00:35,1.54.0,edu30722,com.education.android.h.intelligence
24e23302-9fff-4d55-b83c-e11dac536585,I definitely do not recommend it makes you pay to use it and it sucks literally never use it One thing is That Every time I try It doesn't work it just makes me pay for some tutor,1,0,,2023-01-24 19:08:22,,,,edu44566,com.education.android.h.intelligence
28ef1f37-23a2-4dc3-b6ec-750bfceb78e5,Helpful sometimes but almost every question i scan is locked behind a paywall even with answer tickets.,2,0,1.21.0,2023-04-19 21:06:10,,,1.21.0,edu44533,com.education.android.h.intelligence
8b2d2d92-5a57-4a62-aadf-31cfaf2ee8ee,Giving you more explanation,5,0,1.5.2,2023-04-27 05:07:31,,,1.5.2,edu96744,com.cyberdavinci.gptkeyboard
50e45c34-a06b-4f0a-8b6d-6af8a4cb848a,its a nice app it does homework,5,0,1.47.0,2024-06-24 14:16:29,Thanks for the positive feedback! We're glad to hear you find Gauth helpful for homework. Keep up the good work!,2024-06-24 16:00:40,1.47.0,edu46239,com.education.android.h.intelligence
002e02d3-0c44-4d5a-9a24-6f085485051a,ang Dali nyang Gamitin and super helpful nya para sakin lalo na Kung madami pang tapusin na ibang assignments THANKK U so muchh gauthmath<3,5,0,1.35.1,2023-12-03 09:44:24,,,1.35.1,edu81983,com.education.android.h.intelligence
ae91d7d8-cd6a-4e27-a030-853142930caf,Bad app it hates other countries it doesn't recognize my questions,1,0,,2024-04-21 05:45:15,Marcus we're sorry to hear you're having trouble with answer.ai We strive to provide support for users worldwide and I'd like to help resolve your issue. Could you please provide more details about the language you're experiencing? This will help us better understand and address your concerns.,2024-04-22 16:55:59,,edu92338,com.cyberdavinci.gptkeyboard
2fa93f96-d416-444f-a966-cf3d740f0d83,O app e muito bom ajuda demais quem tem dificuldades na matria.,5,0,1.51.0,2024-08-19 04:16:30,Ficamos felizes em saber que nosso app est ajudando voc! Continue explorando e aproveitando ao mximo. Estamos aqui para apoiar voc em sua jornada de aprendizado.,2024-08-19 07:01:07,1.51.0,edu75778,com.education.android.h.intelligence
ff9c75c6-5bbe-4ea9-b368-ba316d8662e4,Great app and accurate answers,5,0,1.26.0,2023-09-19 12:53:27,,,1.26.0,edu59789,com.education.android.h.intelligence
1d7e4b3f-f040-47b2-baf7-4009edb9e20c,Very helpfull no adds,5,0,2.2.8,2024-04-17 10:40:16,Thank you for your recognition and support we will do our best to repay your trust and love.,2024-04-18 03:25:58,2.2.8,edu4733,com.qianfan.aihomework
2a2bc6a6-55ba-4c0b-a626-f6e38764890f,It is legit app and it is easy-to-use,5,1,2.1.2,2023-09-05 06:41:59,We're glad answer.ai helps your school journey. Share it with your classmates too!,2023-09-06 17:15:02,2.1.2,edu93161,com.cyberdavinci.gptkeyboard
fd0f2d37-b7ed-466b-96a4-79a5da4972ff,tbh it really is good is right about 85% of the time so don't use it just to chest but double check it after (use Google to check if they both say the same thing it's 100%right at least for me),5,0,1.54.0,2024-09-13 19:47:34,Thank you for your feedback. We're thrilled to hear you find the app helpful about 85% of the time. Remember our goal is to help you learn and understand better not just for quick answers. Happy studying!,2024-09-13 20:00:20,1.54.0,edu29970,com.education.android.h.intelligence
b51dee32-c503-4e93-bfa7-ff6d4fd88575,Been using for months and it is very good,5,0,2.8.2,2024-08-05 08:32:19,,,2.8.2,edu1924,com.qianfan.aihomework
fd01773c-7480-472b-a728-9146d659c6f8,So far so good.please keep it up Huhu why sometimes can't generate ?,5,0,,2024-04-17 21:17:38,Thank you for sharing your positive experience with answer.ai! Could you kindly consider changing the rating to 5 stars?,2023-12-05 16:19:17,,edu92318,com.cyberdavinci.gptkeyboard
e9e7b1ab-cd33-493c-bf47-863330a373d6,It's really good for math that you may not understand really recommend,5,0,,2024-03-12 19:50:07,,,,edu5791,com.qianfan.aihomework
ef2aaa56-5eb5-42a4-b632-3ff8a46ce1c7,Clear answers and explanations,5,0,2.3.0,2024-04-26 16:12:46,,,2.3.0,edu6122,com.qianfan.aihomework
85777957-154c-451b-83c9-66ec9521926a,Fantastic app and super helpful I love it and it's never been wrong or unable to answer one of my questions yet!,5,0,2.1.0,2024-02-28 19:46:04,,,2.1.0,edu4087,com.qianfan.aihomework
817939be-dfc8-43ba-8491-765ee0c049d5,Really recommended in every way.,5,0,2.4.4,2024-04-05 13:17:16,,,2.4.4,edu93569,com.cyberdavinci.gptkeyboard
9bf95335-7249-41ea-a12e-d1abec05a1ea,By far the worst app it makes you pay to get the answers and this isn't a bot response like the others WHO TF WOULD PAY FOR MATHS ANSWERS?!?!,1,0,,2023-02-06 17:23:32,,,,edu55136,com.education.android.h.intelligence
ae36cb4a-c307-4ac2-b330-8ee1c35d7c2d,wow this is a life saver,5,0,1.28.0,2023-08-20 21:33:07,,,1.28.0,edu66329,com.education.android.h.intelligence
64190aec-d631-4ccc-91b7-3ed2ff3ef98f,It's nice it helps me with my home work,5,0,2.4.0,2024-05-16 11:17:48,,,2.4.0,edu5842,com.qianfan.aihomework
0996bbf3-4aaf-4962-a77d-e61eab333775,it's so AWESOME it helps me with my homework,5,0,1.56.0,2024-10-06 16:59:08,Thanks a ton for your awesome feedback! We're stoked to hear that our app is helping you with your homework. Keep rocking those studies!,2024-10-06 17:00:15,1.56.0,edu36234,com.education.android.h.intelligence
927e2a7c-7bee-4389-b23b-3e2a68a84a39,Such a very BIG help. Thank you for this app.,5,0,2.1.0,2024-02-20 01:44:50,,,2.1.0,edu10548,com.qianfan.aihomework
befdb579-c9ad-49de-8051-58b7bca01496,the app is great and helpfull is an problem solver,5,0,1.56.0,2024-10-05 14:53:24,Thank you so much for the awesome feedback! Were thrilled to hear that our app is a helpful problem solver for you. Keep rocking those studies!,2024-10-05 15:00:12,1.56.0,edu33053,com.education.android.h.intelligence
9ac0da26-1585-4403-8f71-e70ad1b4a4b9,I can't access my photo gallery,1,0,2.7.3,2024-07-12 21:58:08,"Sorry for any inconvenience caused. Could you please clean cache and restart the app to see if it works? If the problem persists please send in-app feedback with screen shots to us for further analysis. You can find the access in the app via ""profile"" - ""feedback"". Thanks for your kind support!",2024-07-14 23:18:05,2.7.3,edu6775,com.qianfan.aihomework
f62dfdb6-b2f8-4ec1-9967-bd9019579468,It is a very good idea to have a Ai like this.,4,0,2.8.4,2024-08-13 07:58:02,,,2.8.4,edu2973,com.qianfan.aihomework
39b6f560-e119-4681-ac2a-5c8d6794c966,it is very useful and helpful! thank you and have a good day!,4,0,1.56.0,2024-10-02 13:39:11,Thank you so much for your awesome feedback! We're thrilled to hear that you find our app useful and helpful. Have an amazing day!,2024-10-02 13:45:23,1.56.0,edu33419,com.education.android.h.intelligence
e4dea6a2-6e0a-4daf-84b4-41a71d0ccfd1,this is so useful thank you so much,5,0,1.45.0,2024-05-07 06:17:06,,,1.45.0,edu48098,com.education.android.h.intelligence
c76d3061-f6a2-4082-8925-c1e3eb2a3fbe,it work and xplan it to you,4,0,1.55.1,2024-10-01 17:00:32,Thank you for your positive feedback! We're glad to hear that you find our app useful. If you need any help feel free to reach out to us. Keep learning with Gauth!,2024-10-01 17:15:40,1.55.1,edu45515,com.education.android.h.intelligence
1b7e4685-5248-4f8d-a9e4-101c596899b1,I love this app..it helps me a lot about my assignments and in essays,5,0,1.6.0,2023-05-12 10:14:15,,,1.6.0,edu91372,com.cyberdavinci.gptkeyboard
b32d3d30-538c-49df-922d-d70a67e185ea,"If you get hard to hard questions it can solve easily. THANK YOU for making this app. I will be very grateful to you. This gives all answers of questions so I have made this best friend. When I say this to it it replies "" Thanks you are only to love me"". We are best friends.",5,0,1.4.0,2023-04-16 11:38:15,,,1.4.0,edu90944,com.cyberdavinci.gptkeyboard
66954613-5e76-45f6-a1c9-2505043a316b,you should put things in their columns in order for us to understand,3,0,1.54.0,2024-08-29 11:38:05,We appreciate your feedback! Organizing content into columns for better comprehension is a great idea. Our team will consider this for future updates. Thank you!,2024-08-29 12:00:22,1.54.0,edu42356,com.education.android.h.intelligence
c8366033-a73d-4884-b80d-53cbae44d416,Keeps giving me wrong answers not worth it maybe sometimes gives you right answers if your lucky,1,0,1.55.1,2024-10-01 14:59:43,We sincerely apologize for the inconvenience caused. We strive for accuracy and are continuously improving. Please contact us at support@gauthmath.com for further assistance.,2024-10-01 15:00:23,1.55.1,edu31744,com.education.android.h.intelligence
f8d048a8-37f9-4f3d-983b-8fa0f0f5be04,It is helpful by the way.Although it can't answer it all but say sorry it's time to rely on your mind and ways to solve your homework activities projects even research .It is helpful app.The brainly app is bug for me when I'm using it daily.Id prefer Gauth,4,3,1.45.0,2024-05-09 06:25:23,,,1.45.0,edu30486,com.education.android.h.intelligence
780ebc5d-a71e-4db4-9f6b-f7caacdca855,Has a limit and needs subscription,5,0,2.2.0,2023-10-23 10:13:05,,,2.2.0,edu93856,com.cyberdavinci.gptkeyboard
02193451-bdf9-425b-8fef-d156b3ef3390,Provides better solutions and helps you to understand the questions even more,4,0,1.56.0,2024-10-07 10:03:33,Thank you so much for your kind words! We're thrilled to hear that our app helps you understand questions better. Keep conquering those challenges with us!,2024-10-07 10:15:42,1.56.0,edu33342,com.education.android.h.intelligence
b8bc6f84-531a-481b-995e-724da6ac96b7,I'll leave it here. thank you for the app it's very efficient for our practical research.,5,0,1.9.5,2023-11-14 20:22:12,,,1.9.5,edu5334,com.qianfan.aihomework
9ea7872b-7503-4ae7-9c22-49d8da716628,the app is doing a great job,5,0,1.44.1,2024-04-18 11:30:27,,,1.44.1,edu48661,com.education.android.h.intelligence
7fae66a9-f965-4cf8-bba9-89a8d7ac7ac2,Amazing app it helps so much with math and other subjects 1000/10,5,1,1.55.1,2024-09-23 12:50:04,We're thrilled to hear you love Gauth! Keep up the great work and feel free to explore more subjects. #EducationRevolution,2024-09-23 13:00:24,1.55.1,edu31543,com.education.android.h.intelligence
7f105c48-2dfc-4305-acd3-8c72dcc83ddb,this app is really useful and fantastic,5,0,1.46.0,2024-05-30 17:25:38,We're thrilled to hear that you find our app useful and fantastic! Thank you for your support! Keep exploring and learning with Gauth!,2024-05-30 19:01:17,1.46.0,edu48153,com.education.android.h.intelligence
0aba6652-59fe-427a-8a4e-c511502a38f9,helps me with any of my homework,5,0,1.56.0,2024-10-04 00:19:10,We're glad to hear that Gauth is helpful with your homework! Keep up the great work!,2024-10-04 00:30:19,1.56.0,edu41547,com.education.android.h.intelligence
40d43874-a47a-41ac-87d4-3f5854b5b7e1,Great app for homeworks,5,0,1.49.1,2024-07-04 13:46:40,Thanks for your positive feedback! We're glad to hear you find Gauth helpful for homework. Keep up the good work!,2024-07-04 16:00:22,1.49.1,edu46743,com.education.android.h.intelligence
39457168-cadc-46fc-a185-8eb1cafa44df,Super ganda po nakakatulog ito sa lahat ng mga estudyante thanks sa app na to,5,0,1.7.0,2023-09-29 04:39:33,,,1.7.0,edu27488,com.qianfan.aihomework
b878afaf-2195-46b8-8352-938a559e55ac,An awesome app really it also increased my interest in revision much than before,5,0,2.8.6,2024-08-18 12:12:26,,,2.8.6,edu771,com.qianfan.aihomework
cd306a10-21f1-4fd3-a920-dc36b95da327,Have to pay for premium for basically every answer. Terrible app photomath better,2,3,1.31.1,2023-09-19 11:56:03,,,1.31.1,edu49010,com.education.android.h.intelligence
0c0b7c0c-54cd-498e-a082-6649c860fe3d,THE BEST I.A FOR MATH BRO,5,0,2.1.0,2024-02-15 14:46:43,,,2.1.0,edu16955,com.qianfan.aihomework
14bac3eb-bda5-4dca-a02b-1b385d41fb9f,it's so helpful with all that I want with what I struggle with ..this app is so incredible,5,0,1.26.0,2023-07-03 02:17:11,,,1.26.0,edu50950,com.education.android.h.intelligence
19815342-092e-444b-af2c-6aa58c823326,this is helpful when you have a assignment soo I will rate five star u need to try this two this is nice,5,0,1.41.1,2024-03-12 02:50:51,,,1.41.1,edu47460,com.education.android.h.intelligence
06f017d9-66b7-4638-afa9-347e4c805211,Very fast and easy to use. Effective and more efficient than others,5,0,2.2.2,2023-11-01 07:17:36,,,2.2.2,edu91422,com.cyberdavinci.gptkeyboard
11b53001-2fb3-4db7-8797-9cfbc7c1fccc,This app is so helpful to learners,1,0,1.46.0,2024-06-04 23:20:38,Thanks for your positive feedback! We're glad to hear that Gauth is helpful to you. Keep up the great work!,2024-06-05 01:00:28,1.46.0,edu50096,com.education.android.h.intelligence
6373baf8-fc22-4e6c-8b49-723947de8b59,works great can analyze pictures and always gives great answers! thank you developers!!,5,0,2.1.0,2024-02-15 11:10:28,,,2.1.0,edu4007,com.qianfan.aihomework
31fc78b5-1010-4b2c-8475-4be9fc2529b1,This app is so fricking great men its really help you in your activity assignment or even research shessh I Definitely Recommended this to all of you WHAT ARE YOU WAITING FOR DOWNLOAD IT NOW!!!!!!!!! If There Is A 10 Star Here I Will Really rate it 10 Good Job!! You Yes You The One Who Reading This What Are You Waiting For Download It Now!!Its Really Wort It!!!,5,0,2.0.0,2024-01-19 06:54:27,,,2.0.0,edu2513,com.qianfan.aihomework
3af9d962-3e1f-4ead-afee-47e159f35fa1,I'm in honor because on gauthmath,5,0,,2022-03-24 04:18:17,,,,edu70453,com.education.android.h.intelligence
6a0129cb-5854-4ef8-b1ae-78a2b62aeac5,Ten out of ten I love it and their is no ads only if you need points but other than that 10/10,5,0,2.4.8,2024-05-11 00:24:31,,,2.4.8,edu90058,com.cyberdavinci.gptkeyboard
77470e4d-9712-49eb-aea1-609ada636b4a,if you ever need help with math this is the app,5,0,1.31.1,2023-09-12 18:02:11,,,1.31.1,edu56137,com.education.android.h.intelligence
27896806-1e77-4770-839d-3abca6f0c864,Great app helped me cheat on my highschool summer school work,5,0,,2024-08-01 20:39:51,,,,edu7243,com.qianfan.aihomework
89a03a52-1fc6-4ab8-8a81-a227e0fc6edc,WOW I got A+ on my math and history This Made my Grades go up.,5,0,1.44.1,2024-04-25 23:11:26,We are pleased that you enjoyed the app. If there is anything we can do for you just let us know at support@gauthmath.com! Have a wonderful day!,2024-04-27 05:49:17,1.44.1,edu49799,com.education.android.h.intelligence
a1eb4cd5-bd6d-49e5-baee-b0e0e1e60fd8,Why do we even needs tickets and needs days and days to get tickets students are also busy these days and need to rush and get answers quickly so i would suggest u guys to not put any tickets again and makw it 4free.,2,0,,2022-04-11 23:40:26,,,,edu48815,com.education.android.h.intelligence
183f080f-5a9d-405f-a29f-0a5c40017ead,THIS AI ALWAYS REPEATING ANSWER EVEN I SAID FREQUENCY! BUT HE/SHE STILL GIVING ME ANSWER FOR TALLY!!!,1,0,2.5.1,2024-05-22 17:06:46,,,2.5.1,edu4531,com.qianfan.aihomework
382c3455-0fbc-4697-9205-96850ffbcf33,the app is so useful I really like the explanations because I better understand it,5,0,1.42.1,2024-03-29 18:36:54,We are pleased that you enjoyed the app. If there is anything we can do for you just let us know at support@gauthmath.com! Have a wonderful day!,2024-03-30 06:27:14,1.42.1,edu52751,com.education.android.h.intelligence
ce906051-f1c7-4274-99ca-1a0806106149,Keep giving me incorrect answers doesn't even deserve 1 star,1,0,,2024-04-04 21:23:49,,,,edu13928,com.qianfan.aihomework
d09e862b-2982-49e8-952d-9307360d9003,It's a good app easy to use and it gives clear answers,4,0,2.4.6,2024-04-26 01:35:25,Thank you for your feedback! We're really happy to hear that you find Answer.AI a good app! Could we kindly ask you to consider adjusting your rating to 5 stars? Your support means a lot to us!,2024-04-29 12:27:59,2.4.6,edu90742,com.cyberdavinci.gptkeyboard
d0acd954-d6de-479d-9ee1-c47fc630d8fd,this is the best . and also free ChatAI option explains everything in easy and detailed language. I can solve any math question. I can ask it for my essay outlines and much more . I would give it 5 stars.,5,3,2.2.6,2024-04-16 14:36:40,Thank you for your praise and support we will continue to study,2024-04-18 03:46:52,2.2.6,edu805,com.qianfan.aihomework
dfd6b8bf-ea46-43cb-9e7f-d45690bc2ebc,Helps get math work done easily,5,0,2.5.3,2024-06-28 18:57:40,,,2.5.3,edu90801,com.cyberdavinci.gptkeyboard
a71d0b42-4c92-414a-ae38-6d5d0ca889fa,Yeah it helps but it why does it need to spend money just to see the answer? If this gauth math thing is whatever I'm not liking this kind of thing on apps like bro why do i needa spend money on an app????,1,0,1.32.0,2023-10-16 08:23:17,,,1.32.0,edu47504,com.education.android.h.intelligence
4789e9b9-c291-442f-942d-948b2c0fc1a5,Helps with most math problems but not all,2,0,,2023-10-03 14:16:25,,,,edu54830,com.education.android.h.intelligence
1886c4ac-ea41-4d22-b9cf-489787b56b88,very excellent I like this app so much I'm good in mathematics now because of this app very very EXCELLENT,5,0,1.18.0,2023-11-09 10:35:46,,,1.18.0,edu53360,com.education.android.h.intelligence
5073938d-c6a7-4605-8e7f-8ebebf0a9cc0,Best app ever I missed out 2 months of school and came back on point all A+ 5 stars,5,0,1.54.0,2024-09-03 19:10:45,Thank you for the awesome review! We're thrilled to hear about your success. Keep up the great work and don't hesitate to reach out if you need any help!,2024-09-03 20:00:41,1.54.0,edu34143,com.education.android.h.intelligence
